,,,,,,,,,," 16,542,750,383 "
Accounting Period Year,Accounting Period Month,Month Manufactured,Day Manufactured,Year Manufactured,Plant of Manufacture,Train,Plant Code,Trade Product Code,Value Center Code, Inventory Net Weight LBS 
2013,02,December,05,2012,Plant R,1C,1130,00006657,00009995," 641,260 "
2013,02,December,06,2012,Plant M,41,1160,00063498,00007119," 388,630 "
2013,02,December,06,2012,Plant N,2C,1114,00072080,00007129," 424,791 "
2013,02,December,06,2012,Plant T,3E,1161,00092878,00009995," 641,114 "
2013,02,December,06,2012,Plant U,4A,1116,00127278,00010269," 771,441 "
2013,02,December,06,2012,Plant X,5B,1155,00356499,00010270," 860,348 "
2013,02,December,07,2012,Plant N,2F,1111,00233200,00007129," 424,985 "
2013,02,December,07,2012,Plant N,2I,1111,00233200,00007129," 429,457 "
2013,02,December,07,2012,Plant R,1F,1116,00092950,00009995," 630,040 "
2013,02,December,07,2012,Plant U,4B,1116,00127278,00010269," 762,622 "
2013,02,December,07,2012,Plant U,4C,1116,00127278,00010269," 765,620 "
2013,02,December,08,2012,Plant U,4B,1116,00127278,00010269," 755,215 "
2013,02,December,09,2012,Plant N,2A,1116,00102689,00007129," 416,237 "
2013,02,December,09,2012,Plant N,2C,1116,00102689,00007129," 428,387 "
2013,02,December,09,2012,Plant N,2D,1116,00102689,00007129," 430,137 "
2013,02,December,09,2012,Plant R,1G,1112,00118162,00009995," 639,366 "
2013,02,December,09,2012,Plant R,2K,1161,00092941,00009995," 645,340 "
2013,02,December,09,2012,Plant X,5A,1131,00086088,00010270," 856,852 "
2013,02,December,10,2012,Plant A,3H,1158,00244315,00007129," 430,720 "
2013,02,December,10,2012,Plant X,5A,1131,00086088,00010270," 838,402 "
2013,02,December,10,2012,Plant X,5B,1131,00086088,00010270," 855,881 "
2013,02,December,11,2012,Plant W,2A,1152,00245110,00009995," 642,280 "
2013,02,December,11,2012,Plant W,2B,1152,00245110,00009995," 644,611 "
2013,02,December,11,2012,Plant W,2D,1152,00245110,00009995," 643,445 "
2013,02,December,11,2012,Plant W,2E,1152,00245110,00009995," 642,863 "
2013,02,December,11,2012,Plant W,2F,1152,00245110,00009995," 645,485 "
2013,02,December,12,2012,Plant A,1D,1116,00020525,00007129," 427,512 "
2013,02,December,12,2012,Plant D,02,1127,00107212,00007961," 572,893 "
2013,02,December,12,2012,Plant E,01,1128,00180243,00010267," 667,912 "
2013,02,December,12,2012,Plant T,3B,1149,00180087,00009995," 631,934 "
2013,02,December,12,2012,Plant W,3D,1122,00116542,00009995," 627,855 "
2013,02,December,12,2012,Plant W,3E,1122,00116542,00009995," 629,312 "
2013,02,December,13,2012,Plant A,1C,1160,00020525,00007129," 417,111 "
2013,02,December,13,2012,Plant D,01,1127,00107212,00007961," 581,887 "
2013,02,December,13,2012,Plant N,3D,1163,00057363,00007129," 429,651 "
2013,02,December,14,2012,Plant A,3C,1116,00068676,00007960," 485,016 "
2013,02,December,14,2012,Plant B,EA,1116,00102473,00007960," 484,906 "
2013,02,December,14,2012,Plant C,31,1116,00104793,00021701," 871,244 "
2013,02,December,14,2012,Plant C,33,1116,00104793,00021701," 877,196 "
2013,02,December,14,2012,Plant D,01,1127,00107212,00007961," 575,406 "
2013,02,December,14,2012,Plant D,02,1127,00107212,00007961," 567,469 "
2013,02,December,14,2012,Plant M,43,1112,00062814,00007119," 382,105 "
2013,02,December,14,2012,Plant M,51,1160,00064468,00007119," 381,928 "
2013,02,December,14,2012,Plant N,2H,1114,00104295,00007129," 421,000 "
2013,02,December,15,2012,Plant A,3B,1116,00068676,00007960," 477,631 "
2013,02,December,15,2012,Plant A,3D,1158,00068676,00007960," 482,040 "
2013,02,December,15,2012,Plant D,01,1127,00107212,00007961," 580,829 "
2013,02,December,15,2012,Plant M,53,1116,00064468,00007119," 370,376 "
2013,02,December,15,2012,Plant R,2F,1123,00086127,00010270," 851,997 "
2013,02,December,15,2012,Plant R,2G,1123,00086127,00010270," 852,579 "
2013,02,December,15,2012,Plant R,2K,1133,00086127,00010270," 841,121 "
2013,02,December,15,2012,Plant W,3A,1130,00116542,00009995," 629,312 "
2013,02,December,15,2012,Plant W,3D,1152,00116542,00009995," 627,272 "
2013,02,December,16,2012,Plant A,3A,1116,00068676,00007960," 475,096 "
2013,02,December,16,2012,Plant A,3D,1112,00068678,00007960," 476,749 "
2013,02,December,16,2012,Plant R,2K,1113,00092942,00009995," 629,020 "
2013,02,December,16,2012,Plant T,1B,1123,00243373,00009995," 626,980 "
2013,02,December,16,2012,Plant T,1C,1123,00243373,00009995," 626,543 "
2013,02,December,16,2012,Plant T,1D,1123,00243373,00009995," 628,583 "
2013,02,December,16,2012,Plant W,1C,1116,00092994,00009995," 641,114 "
2013,02,December,16,2012,Plant W,2F,1116,00067663,00009995," 638,637 "
2013,02,December,16,2012,Plant W,3A,1130,00116542,00009995," 639,074 "
2013,02,December,16,2012,Plant W,4A,1158,00116542,00009995," 636,597 "
2013,02,December,16,2012,Plant W,4B,1152,00116542,00009995," 640,823 "
2013,02,December,16,2012,Plant W,4F,1158,00116542,00009995," 637,326 "
2013,02,December,17,2012,Plant N,3H,1116,00002161,00007129," 424,305 "
2013,02,December,17,2012,Plant N,3K,1116,00002161,00007129," 431,303 "
2013,02,December,17,2012,Plant T,1B,1149,00243373,00009995," 640,386 "
2013,02,December,17,2012,Plant T,1C,1149,00243373,00009995," 704,934 "
2013,02,December,17,2012,Plant T,1D,1149,00243373,00009995," 710,180 "
2013,02,December,17,2012,Plant W,2E,1116,00067663,00009995," 639,220 "
2013,02,December,17,2012,Plant W,3F,1130,00116542,00009995," 632,372 "
2013,02,December,18,2012,Plant A,3A,1160,00068678,00007960," 476,418 "
2013,02,December,18,2012,Plant A,3B,1160,00068678,00007960," 479,284 "
2013,02,December,18,2012,Plant A,3C,1160,00068678,00007960," 486,890 "
2013,02,December,18,2012,Plant A,3D,1160,00068678,00007960," 474,985 "
2013,02,December,18,2012,Plant N,3K,1116,00001562,00007129," 418,667 "
2013,02,December,18,2012,Plant W,3A,1158,00116542,00009995," 630,477 "
2013,02,December,19,2012,Plant B,EF,1116,00102473,00007960," 475,426 "
2013,02,December,19,2012,Plant C,31,1126,00098133,00021701," 857,950 "
2013,02,December,19,2012,Plant C,33,1126,00098133,00021701," 855,569 "
2013,02,December,19,2012,Plant N,3A,1116,00124104,00007129," 427,707 "
2013,02,December,19,2012,Plant N,3B,1116,00124104,00007129," 427,124 "
2013,02,December,19,2012,Plant N,3C,1116,00124104,00007129," 425,374 "
2013,02,December,19,2012,Plant N,3D,1116,00124104,00007129," 427,026 "
2013,02,December,19,2012,Plant N,3G,1116,00001562,00007129," 425,180 "
2013,02,December,19,2012,Plant T,3D,1130,00092909,00009995," 640,386 "
2013,02,December,19,2012,Plant T,3E,1153,00092909,00009995," 638,200 "
2013,02,December,19,2012,Plant W,1G,1116,00086285,00009995," 640,531 "
2013,02,December,19,2012,Plant W,3D,1136,00188615,00009995," 639,771 "
2013,02,December,19,2012,Plant W,3F,1112,00013472,00009995," 628,875 "
2013,02,December,19,2012,Plant W,4C,1112,00013472,00009995," 627,855 "
2013,02,December,19,2012,Plant W,4D,1136,00188615,00009995," 629,457 "
2013,02,December,19,2012,Plant W,4E,1136,00188615,00009995," 628,729 "
2013,02,December,19,2012,Plant W,4F,1112,00188615,00009995," 627,855 "
2013,02,December,20,2012,Plant C,52,1158,00045325,00007129," 425,277 "
2013,02,December,20,2012,Plant M,42,1160,00072805,00007119," 387,308 "
2013,02,December,20,2012,Plant N,2H,1164,00104378,00007129," 425,180 "
2013,02,December,20,2012,Plant T,2A,1149,00013273,00009995," 636,889 "
2013,02,December,20,2012,Plant W,2A,1116,00120567,00009995," 640,531 "
2013,02,December,20,2012,Plant W,2B,1116,00120567,00009995," 639,948 "
2013,02,December,20,2012,Plant W,3A,1112,00188615,00009995," 636,889 "
2013,02,December,20,2012,Plant W,3B,1112,00188615,00009995," 640,094 "
2013,02,December,21,2012,Plant M,52,1116,00064468,00007119," 388,278 "
2013,02,December,21,2012,Plant T,3F,1149,00092958,00009995," 631,789 "
2013,02,December,21,2012,Plant W,2B,1116,00102343,00009995," 631,206 "
2013,02,December,21,2012,Plant W,4E,1152,00106192,00009995," 630,915 "
2013,02,December,21,2012,Plant W,4F,1152,00106192,00009995," 631,060 "
2013,02,December,22,2012,Plant A,3E,1130,00119400,00007129," 421,097 "
2013,02,December,22,2012,Plant B,EE,1121,00102473,00007960," 475,757 "
2013,02,December,22,2012,Plant B,EF,1121,00102473,00007960," 485,347 "
2013,02,December,22,2012,Plant M,31,1160,00021234,00007119," 387,837 "
2013,02,December,22,2012,Plant T,1B,1166,00086269,00007960," 475,206 "
2013,02,December,22,2012,Plant T,3A,1149,00092958,00009995," 634,703 "
2013,02,December,22,2012,Plant T,3B,1149,00092958,00009995," 640,677 "
2013,02,December,22,2012,Plant T,3C,1149,00092958,00009995," 636,451 "
2013,02,December,22,2012,Plant T,3F,1111,00086083,00010269," 784,139 "
2013,02,December,22,2012,Plant W,3C,1152,00106192,00009995," 640,094 "
2013,02,December,22,2012,Plant W,3D,1152,00106192,00009995," 639,657 "
2013,02,December,22,2012,Plant W,4A,1152,00106192,00009995," 642,717 "
2013,02,December,22,2012,Plant W,4C,1152,00106192,00009995," 639,803 "
2013,02,December,22,2012,Plant W,4D,1152,00106192,00009995," 636,889 "
2013,02,December,23,2012,Plant B,EA,1121,00102473,00007960," 484,245 "
2013,02,December,23,2012,Plant B,EB,1121,00102473,00007960," 485,292 "
2013,02,December,23,2012,Plant B,EC,1121,00102473,00007960," 478,733 "
2013,02,December,23,2012,Plant B,ED,1121,00102473,00007960," 472,891 "
2013,02,December,23,2012,Plant B,EE,1121,00102473,00007960," 476,529 "
2013,02,December,23,2012,Plant B,EF,1121,00102473,00007960," 475,096 "
2013,02,December,23,2012,Plant N,3J,1116,00047053,00007129," 412,446 "
2013,02,December,23,2012,Plant R,2J,1136,00086302,00009995," 627,855 "
2013,02,December,23,2012,Plant T,3B,1153,00086083,00010269," 760,153 "
2013,02,December,23,2012,Plant W,4C,1116,00092910,00009995," 606,436 "
2013,02,December,24,2012,Plant B,EA,1121,00102473,00007960," 465,065 "
2013,02,December,24,2012,Plant B,EB,1121,00102473,00007960," 475,647 "
2013,02,December,24,2012,Plant B,EC,1121,00102473,00007960," 475,867 "
2013,02,December,24,2012,Plant B,ED,1121,00102473,00007960," 475,537 "
2013,02,December,24,2012,Plant B,EE,1121,00102473,00007960," 537,927 "
2013,02,December,24,2012,Plant B,EF,1121,00102473,00007960," 539,250 "
2013,02,December,24,2012,Plant N,3C,1112,00047053,00007129," 474,171 "
2013,02,December,24,2012,Plant N,3D,1116,00047053,00007129," 474,366 "
2013,02,December,24,2012,Plant R,1D,1165,00092936,00009995," 710,908 "
2013,02,December,24,2012,Plant R,2G,1116,00086302,00009995," 703,768 "
2013,02,December,24,2012,Plant R,2J,1113,00131996,00009995," 628,583 "
2013,02,December,24,2012,Plant T,1B,1149,00089746,00010270," 838,013 "
2013,02,December,24,2012,Plant T,1E,1149,00092093,00007960," 474,765 "
2013,02,December,24,2012,Plant T,3A,1165,00092966,00009995," 628,146 "
2013,02,December,25,2012,Plant B,EA,1121,00102473,00007960," 472,450 "
2013,02,December,25,2012,Plant B,EB,1121,00102473,00007960," 477,521 "
2013,02,December,25,2012,Plant B,EC,1121,00102473,00007960," 476,198 "
2013,02,December,25,2012,Plant B,ED,1121,00102473,00007960," 472,009 "
2013,02,December,25,2012,Plant C,21,1163,00047775,00007119," 379,459 "
2013,02,December,25,2012,Plant D,01,1127,00053764,00007961, 0 
2013,02,December,25,2012,Plant M,33,1160,00053454,00007119," 162,793 "
2013,02,December,25,2012,Plant R,2D,1156,00131996,00009995," 297,127 "
2013,02,December,25,2012,Plant R,2E,1156,00131996,00009995," 349,947 "
2013,02,December,25,2012,Plant R,2F,1156,00131996,00009995," 432,346 "
2013,02,December,25,2012,Plant T,3A,1133,00086113,00010270," 695,464 "
2013,02,December,25,2012,Plant T,3B,1133,00086113,00010270, 0 
2013,02,December,25,2012,Plant U,1A,1150,00356486,00010269," 527,081 "
2013,02,December,25,2012,Plant U,1B,1150,00356486,00010269," 860,155 "
2013,02,December,26,2012,Plant A,2D,1116,00047055,00007129," 36,987 "
2013,02,December,26,2012,Plant A,2F,1116,00047055,00007129," 261,546 "
2013,02,December,26,2012,Plant B,EA,1121,00102473,00007960," 488,750 "
2013,02,December,26,2012,Plant B,EB,1121,00102473,00007960, 3 
2013,02,December,26,2012,Plant B,ED,1121,00102473,00007960," 482,500 "
2013,02,December,26,2012,Plant B,EE,1121,00102473,00007960, 0 
2013,02,December,26,2012,Plant B,EF,1121,00102473,00007960," 394,429 "
2013,02,December,26,2012,Plant M,32,1160,00053454,00007119," 13,511 "
2013,02,December,26,2012,Plant R,1A,1119,00092953,00009995," 638,118 "
2013,02,December,26,2012,Plant T,1B,1149,00086296,00009995," 632,080 "
2013,02,December,26,2012,Plant T,1C,1149,00013485,00009995," 44,878 "
2013,02,December,26,2012,Plant T,3D,1161,00092869,00009995, 3 
2013,02,December,26,2012,Plant T,3E,1161,00092869,00009995," 33,513 "
2013,02,December,26,2012,Plant U,1B,1150,00048669,00010269," 381,135 "
2013,02,December,26,2012,Plant W,2C,1116,00238631,00009995," 264,831 "
2013,02,December,26,2012,Plant W,2D,1116,00238631,00009995," 277,341 "
2013,02,December,26,2012,Plant W,2E,1152,00238631,00009995," 60,833 "
2013,02,December,27,2012,Plant A,1D,1116,00007645,00007129," 397,048 "
2013,02,December,27,2012,Plant A,2B,1116,00047055,00007129," 425,708 "
2013,02,December,27,2012,Plant C,32,1126,00095836,00021701," 278,096 "
2013,02,December,27,2012,Plant M,32,1160,00053454,00007119," 137,836 "
2013,02,December,27,2012,Plant T,1A,1130,00086289,00009995," 194,772 "
2013,02,December,27,2012,Plant T,1C,1149,00086289,00009995," 227,887 "
2013,02,December,27,2012,Plant T,1D,1149,00086289,00009995," 642,717 "
2013,02,December,27,2012,Plant T,3C,1123,00090260,00010270," 856,075 "
2013,02,December,27,2012,Plant T,3F,1131,00090260,00010270," 853,356 "
2013,02,December,27,2012,Plant U,1B,1150,00048669,00010269," 770,400 "
2013,02,December,27,2012,Plant W,2A,1152,00238631,00009995," 637,457 "
2013,02,December,27,2012,Plant W,2B,1152,00238631,00009995," 629,196 "
2013,02,December,27,2012,Plant W,2E,1152,00092982,00009995," 635,144 "
2013,02,December,28,2012,Plant A,2A,1116,00047055,00007129," 148,959 "
2013,02,December,28,2012,Plant A,2B,1116,00047055,00007129," 276,163 "
2013,02,December,28,2012,Plant A,2E,1112,00047055,00007129," 22,309 "
2013,02,December,28,2012,Plant A,2F,1112,00047055,00007129," 100,199 "
2013,02,December,28,2012,Plant M,31,1160,00053454,00007119," 389,071 "
2013,02,December,28,2012,Plant N,3A,1112,00047053,00007129," 429,554 "
2013,02,December,28,2012,Plant N,3B,1116,00047053,00007129," 428,971 "
2013,02,December,28,2012,Plant R,1B,1111,00092953,00009995," 714,842 "
2013,02,December,28,2012,Plant T,3A,1131,00090260,00010270," 858,794 "
2013,02,December,28,2012,Plant W,1B,1116,00356617,00009995," 643,591 "
2013,02,December,28,2012,Plant W,1D,1116,00356617,00009995," 644,320 "
2013,02,December,28,2012,Plant W,1E,1116,00356617,00009995," 641,697 "
2013,02,December,28,2012,Plant W,2B,1152,00092982,00009995," 644,902 "
2013,02,December,28,2012,Plant W,2C,1152,00092982,00009995," 646,360 "
2013,02,December,28,2012,Plant W,2D,1152,00092982,00009995," 647,671 "
2013,02,December,29,2012,Plant A,2A,1160,00047055,00007129," 427,901 "
2013,02,December,29,2012,Plant B,EF,1121,00102501,00007960," 121,640 "
2013,02,December,29,2012,Plant M,32,1160,00053454,00007119," 390,041 "
2013,02,December,29,2012,Plant N,2E,1110,00061671,00007129," 430,137 "
2013,02,December,29,2012,Plant R,2D,1116,00092965,00009995," 337,969 "
2013,02,December,29,2012,Plant T,1E,1116,00092970,00009995," 644,174 "
2013,02,December,29,2012,Plant U,4A,1150,00086072,00010269," 759,095 "
2013,02,December,29,2012,Plant W,1A,1116,00356617,00009995," 645,631 "
2013,02,December,29,2012,Plant W,4B,1130,00092900,00009995," 642,280 "
2013,02,December,29,2012,Plant X,5C,1116,00086097,00010270," 852,579 "
2013,02,December,30,2012,Plant B,EA,1121,00102501,00007960," 110,424 "
2013,02,December,30,2012,Plant B,EB,1121,00102501,00007960," 483,804 "
2013,02,December,30,2012,Plant B,EC,1121,00102501,00007960," 481,048 "
2013,02,December,30,2012,Plant B,EE,1121,00102501,00007960," 490,528 "
2013,02,December,30,2012,Plant B,EF,1121,00102501,00007960," 164,524 "
2013,02,December,30,2012,Plant B,EG,1121,00102501,00007960," 363,625 "
2013,02,December,30,2012,Plant N,3D,1112,00047055,00007129," 300,487 "
2013,02,December,30,2012,Plant N,3L,1113,00047055,00007129," 429,359 "
2013,02,December,30,2012,Plant R,1B,1116,00092953,00009995," 643,008 "
2013,02,December,30,2012,Plant R,1C,1116,00092953,00009995," 193,573 "
2013,02,December,30,2012,Plant R,1D,1116,00092953,00009995," 148,707 "
2013,02,December,30,2012,Plant R,2F,1116,00092965,00009995," 628,865 "
2013,02,December,30,2012,Plant T,1B,1149,00092970,00009995," 51,664 "
2013,02,December,30,2012,Plant T,1C,1149,00092970,00009995," 642,414 "
2013,02,December,30,2012,Plant W,2F,1152,00086286,00009995," 643,075 "
2013,02,December,30,2012,Plant X,5B,1116,00086097,00010270," 845,782 "
2013,02,December,31,2012,Plant A,1A,1160,00045325,00007129," 394,182 "
2013,02,December,31,2012,Plant B,EA,1121,00102501,00007960," 477,962 "
2013,02,December,31,2012,Plant B,EB,1121,00102501,00007960, 331 
2013,02,December,31,2012,Plant B,EC,1121,00102501,00007960," 485,000 "
2013,02,December,31,2012,Plant B,ED,1121,00102501,00007960," 478,954 "
2013,02,December,31,2012,Plant B,EE,1121,00102501,00007960," 475,867 "
2013,02,December,31,2012,Plant B,EF,1121,00102501,00007960," 339,236 "
2013,02,December,31,2012,Plant B,EG,1121,00102501,00007960," 475,000 "
2013,02,December,31,2012,Plant D,01,1116,00070228,00007961," 583,200 "
2013,02,December,31,2012,Plant M,13,1116,00062815,00007119," 385,103 "
2013,02,December,31,2012,Plant M,42,1160,00063498,00007119," 383,400 "
2013,02,December,31,2012,Plant M,44,1160,00063498,00007119," 390,041 "
2013,02,December,31,2012,Plant N,3L,1116,00009593,00007129," 196,794 "
2013,02,December,31,2012,Plant R,2F,1116,00092956,00009995," 196,195 "
2013,02,December,31,2012,Plant T,3A,1149,00086118,00010270," 696,920 "
2013,02,December,31,2012,Plant T,3B,1149,00013472,00009995," 421,095 "
2013,02,December,31,2012,Plant W,2F,1116,00092994,00009995," 562,359 "
2013,02,December,31,2012,Plant X,5E,1164,00086097,00010270," 600,398 "
2013,02,January,01,2013,Plant A,1C,1116,00238405,00007129," 430,817 "
2013,02,January,01,2013,Plant A,1E,1116,00238405,00007129," 427,804 "
2013,02,January,01,2013,Plant A,9X,1160,00012562,00007129," 433,248 "
2013,02,January,01,2013,Plant B,EA,1121,00102501,00007960," 483,694 "
2013,02,January,01,2013,Plant B,EB,1121,00102501,00007960," 485,457 "
2013,02,January,01,2013,Plant C,63,1116,00024793,00007129," 427,998 "
2013,02,January,01,2013,Plant D,01,1116,00070228,00007961," 582,900 "
2013,02,January,01,2013,Plant K,50,1157,00059479,00018702," 881,738 "
2013,02,January,01,2013,Plant K,55,1157,00059479,00018702," 255,367 "
2013,02,January,01,2013,Plant K,60,1157,00130222,00018702," 943,357 "
2013,02,January,01,2013,Plant N,3D,1116,00121746,00007129," 426,054 "
2013,02,January,01,2013,Plant N,3E,1110,00121746,00007129," 423,819 "
2013,02,January,01,2013,Plant N,3F,1116,00121746,00007129," 426,370 "
2013,02,January,01,2013,Plant N,3G,1116,00121746,00007129," 425,763 "
2013,02,January,01,2013,Plant N,3H,1110,00121746,00007129," 398,371 "
2013,02,January,01,2013,Plant R,1G,1124,00086301,00009995," 643,240 "
2013,02,January,01,2013,Plant R,1H,1124,00086301,00009995," 51,035 "
2013,02,January,01,2013,Plant R,2C,1116,00092956,00009995," 238,159 "
2013,02,January,01,2013,Plant R,2D,1130,00092956,00009995," 643,737 "
2013,02,January,01,2013,Plant R,2F,1116,00092956,00009995," 618,952 "
2013,02,January,01,2013,Plant T,1B,1149,00086291,00009995," 598,615 "
2013,02,January,01,2013,Plant T,1C,1149,00086291,00009995," 630,623 "
2013,02,January,01,2013,Plant T,1D,1149,00086291,00009995," 631,934 "
2013,02,January,01,2013,Plant U,1E,1150,00356486,00010269," 759,977 "
2013,02,January,02,2013,Plant A,1A,1116,00238405,00007129," 419,833 "
2013,02,January,02,2013,Plant D,01,1127,00070228,00007961," 567,601 "
2013,02,January,02,2013,Plant M,13,1160,00062995,00007119," 428,137 "
2013,02,January,02,2013,Plant N,2G,1116,00107713,00007129," 353,441 "
2013,02,January,02,2013,Plant N,2H,1116,00107713,00007129," 429,748 "
2013,02,January,02,2013,Plant N,3B,1110,00236317,00007129," 421,194 "
2013,02,January,02,2013,Plant N,3C,1110,00236317,00007129," 207,535 "
2013,02,January,02,2013,Plant N,3D,1116,00236317,00007129," 428,679 "
2013,02,January,02,2013,Plant N,3E,1110,00236317,00007129," 431,206 "
2013,02,January,02,2013,Plant R,1C,1165,00006657,00009995," 640,101 "
2013,02,January,02,2013,Plant R,1D,1130,00006657,00009995," 642,910 "
